"geneSet","pvals.mean","pvals.median","pvals.meanabs","pvals.meansqr","pvals.maxmean","pvals.ks_orig","pvals.ks_weighted","sim_brain"
"GO:0007268",0.899220155968806,0.637272545490902,0.757648470305939,0.782643471305739,0.801639672065587,0.545325275506577,0.684210526315789,1
"GO:0007416",0.533493301339732,0.552089582083583,0.723655268946211,0.787642471505699,0.872825434913017,0.922879177377892,0.54992657856094,1
"GO:0008021",0.117576484703059,0.329534093181364,0.744851029794041,0.670265946810638,0.250549890021996,0.326292789512017,0.123749536865506,1
"GO:0014069",0.793841231753649,0.507698460307938,0.466706658668266,0.509498100379924,0.405918816236753,0.982273201251303,0.899813606710158,1
"GO:0016079",0.506698660267946,0.316336732653469,0.75624875024995,0.912217556488702,0.80623875224955,0.337188612099644,0.669881630863656,1
"GO:0030285",0.831033793241352,0.778844231153769,0.795640871825635,0.643871225754849,0.373925214957009,0.720851063829787,0.861347792408985,1
"GO:0030672",0.0323935212957408,0.0589882023595281,0.797240551889622,0.674265146970606,0.219156168766247,0.0941949616648412,0.0247191011235955,1
"GO:0042734",0.608878224355129,0.571085782843431,0.66626674665067,0.783043391321736,0.839232153569286,0.541184971098266,0.572241681260946,1
"GO:0045211",0.655268946210758,0.569886022795441,0.464107178564287,0.477304539092182,0.589082183563287,0.955967976710335,0.956068503350707,1
"GO:0048488",0.578084383123375,0.621875624875025,0.718456308738252,0.702659468106379,0.534893021395721,0.905278921752153,0.784039334341906,1
"GO:0048786",0.320135972805439,0.188562287542491,0.685462907418516,0.842631473705259,0.637672465506899,0.462264150943396,0.564516129032258,1
"GO:0048787",0.419716056788642,0.813437312537493,0.449710057988402,0.513097380523895,0.241551689662068,0.69296613323409,0.397909667786488,1
"GO:0050804",0.732653469306139,0.827634473105379,0.64627074585083,0.70745850829834,0.614477104579084,0.647531992687386,0.503348214285714,1
"GO:0050808",0.126174765046991,0.255748850229954,0.953209358128374,0.986402719456109,0.949410117976405,0.204387186629526,0.417276210379659,1
"GO:0051963",0.436712657468506,0.550689862027595,0.247950409918016,0.25494901019796,0.492101579684063,0.575186321788689,0.460453185121847,1
"GO:0060078",0.642271545690862,0.496100779844031,0.0971805638872226,0.128574285142971,0.162967406518696,0.532407407407407,0.448887056883759,1
"GO:0098839",0.967406518696261,0.657068586282743,0.883223355328934,0.896020795840832,0.776644671065787,0.764434180138568,0.875112714156898,1
"GO:0098918",0.104579084183163,0.108178364327135,0.790841831633673,0.908618276344731,0.879024195160968,0.186940298507463,0.211068702290076,1
"GO:0099010",0.614277144571086,0.17376524695061,0.439512097580484,0.530693861227754,0.484703059388122,0.549906542056075,0.72263868065967,1
"GO:0099055",0.710057988402319,0.5624875024995,0.519896020795841,0.535892821435713,0.630073985202959,0.955118694362018,0.941048981361075,1
"GO:0099056",0.629074185162967,0.359528094381124,0.506098780243951,0.648070385922815,0.737852429514097,0.555555555555556,0.641608391608392,1
"GO:0099059",0.99880023995201,0.549690061987603,0.472705458908218,0.457308538292342,0.327134573085383,0.937874251497006,0.640636846095527,1
"GO:0099060",0.886822635472905,0.491501699660068,0.316336732653469,0.309738052389522,0.0147970405918816,0.71964586846543,0.418189368770764,1
"GO:0099061",0.913017396520696,0.524295140971806,0.769446110777844,0.783443311337732,0.728854229154169,0.921456622634773,0.824,1
"GO:0099072",0.0387922415516897,0.023995200959808,0.502699460107978,0.683663267346531,0.72745450909818,0.0927200289750091,0.133113311331133,1
"GO:0099092",0.256148770245951,0.159168166366727,0.443311337732454,0.504499100179964,0.0937812437512497,0.281088082901554,0.189326556543837,1
"GO:0099171",0.501099780043991,0.331133773245351,0.301539692061588,0.346530693861228,0.245550889822036,0.865655070318283,0.679202707784882,1
"GO:0099173",0.176564687062587,0.233553289342132,0.980603879224155,0.99500099980004,0.97380523895221,0.0836772983114447,0.360723709008669,1
"GO:0099175",0.10997800439912,0.254349130173965,0.960807838432314,0.992001599680064,0.936412717456509,0.0590026646364675,0.202294455066922,1
"GO:0099188",0.484903019396121,0.728854229154169,0.755248950209958,0.866426714657069,0.467106578684263,0.677059276366436,0.477900552486188,1
"GO:0099504",0.113177364527095,0.141371725654869,0.704059188162368,0.858028394321136,0.157768446310738,0.235862562634216,0.146888567293777,1
"GO:0099505",0.151969606078784,0.140571885622875,0.203559288142372,0.225754849030194,0.30253949210158,0.116137451065681,0.0896995708154506,1
"GO:0099509",0.267146570685863,0.108578284343131,0.264747050589882,0.461507698460308,0.514497100579884,0.1508864579404,0.456671779141104,1
"GO:0099523",0.145570885822835,0.102379524095181,0.682663467306539,0.786842631473705,0.553289342131574,0.078531796841656,0.0942364324779133,1
"GO:0099531",0.493901219756049,0.332333533293341,0.311937612477505,0.355728854229154,0.251349730053989,0.862017247844019,0.685966257668712,1
"GO:0099536",0.41871625674865,0.757848430313937,0.765846830633873,0.822835432913417,0.788042391521696,0.284345047923323,0.5449378330373,1
"GO:0099537",0.496900619876025,0.838032393521296,0.686862627474505,0.725454909018196,0.632673465306939,0.389492119089317,0.467491166077738,1
"GO:0099560",0.376124775044991,0.518896220755849,0.723055388922216,0.644671065786843,0.550889822035593,0.579598804950918,0.534963534963535,1
"GO:0099563",0.440311937612477,0.133573285342931,0.348130373925215,0.447110577884423,0.368526294741052,0.363636363636364,0.542824074074074,1
"GO:0099572",0.695460907818436,0.420915816836633,0.402719456108778,0.470705858828234,0.195360927814437,0.89259645464025,0.89261744966443,1
"GO:0099634",0.629274145170966,0.306938612277544,0.347130573885223,0.353329334133173,0.00999800039992002,0.476118841669801,0.536121673003802,1
"GO:0099645",0.0535892821435713,0.101179764047191,0.404319136172765,0.459108178364327,0.471105778844231,0.130256791961295,0.0594208349003385,1
"GO:1904315",0.347130573885223,0.2749450109978,0.0773845230953809,0.116376724655069,0.143171365726855,0.458549222797927,0.421131509928812,1
"GO:1905606",0.525294941011798,0.608478304339132,0.217956408718256,0.233553289342132,0.501099780043991,0.601851851851852,0.433501683501683,1
"GO:2000300",0.861627674465107,0.581883623275345,0.49370125974805,0.653869226154769,0.302939412117576,0.835222978080121,0.903250478011472,1
"SYNGO:metabolism",0.0725854829034193,0.00999800039992002,0.00519896020795841,0.00379924015196961,0.0407918416316737,0.0380255941499086,0.0538116591928251,1
"SYNGO:postsynprocess",0.109578084383123,0.0585882823435313,0.251949610077984,0.403319336132773,0.384523095380924,0.176100628930818,0.350743687305431,1
"SYNGO:presynprocess",0.370325934813037,0.971005798840232,0.492901419716057,0.686062787442511,0.135572885422915,0.706559665038381,0.489206128133705,1
"SYNGO:transport",0.0153969206158768,0.0809838032393521,0.770845830833833,0.858228354329134,0.859028194361128,0.0116984402079723,0.0317732932589094,1
"GO:0007268",0.683663267346531,0.572285542891422,0.698260347930414,0.75744851029794,0.735652869426115,0.841549295774648,0.970767356881851,2
"GO:0007416",0.681663667266547,0.669666066786643,0.871625674865027,0.876424715056989,0.912017596480704,0.907297096053611,0.902477388910735,2
"GO:0008021",0.419916016796641,0.394121175764847,0.885422915416917,0.925214957008598,0.910417916416717,0.515828677839851,0.841319717203456,2
"GO:0014069",0.910617876424715,0.581083783243351,0.359328134373125,0.301339732053589,0.640671865626875,0.772840383931745,0.467282525019246,2
"GO:0016079",0.267346530693861,0.278344331133773,0.437312537492501,0.53129374125175,0.598080383923215,0.554118154376887,0.472087378640777,2
"GO:0030285",0.598280343931214,0.603079384123175,0.873625274945011,0.840231953609278,0.902619476104779,0.434964450020912,0.976817288801572,2
"GO:0030672",0.175164967006599,0.304339132173565,0.947410517896421,0.970805838832234,0.979404119176165,0.1807951987997,0.398965791567224,2
"GO:0042734",0.187962407518496,0.618076384723055,0.513097380523895,0.567286542691462,0.20495900819836,0.182608695652174,0.104923325262308,2
"GO:0045211",0.70625874825035,0.875424915016997,0.732253549290142,0.803239352129574,0.811637672465507,0.609288453344695,0.805433479824211,2
"GO:0048488",0.996800639872026,0.919616076784643,0.487702459508098,0.477304539092182,0.74005198960208,0.966101694915254,0.72554567502021,2
"GO:0048786",0.645270945810838,0.38872225554889,0.505298940211958,0.588682263547291,0.654869026194761,0.751662971175166,0.920441118550611,2
"GO:0048787",0.669466106778644,0.479304139172166,0.342731453709258,0.425514897020596,0.606878624275145,0.868471216164697,0.8944,2
"GO:0050804",0.977404519096181,0.506698660267946,0.708458308338332,0.740851829634073,0.352129574085183,0.951272100043122,0.836378077839555,2
"GO:0050808",0.268946210757848,0.491501699660068,0.985802839432114,0.983203359328134,0.977804439112178,0.21,0.510457010069713,2
"GO:0051963",0.381923615276945,0.442111577684463,0.382723455308938,0.38252349530094,0.629274145170966,0.564617314930991,0.326190476190476,2
"GO:0060078",0.222355528894221,0.0699860027994401,0.0245950809838032,0.0475904819036193,0.0689862027594481,0.191375770020534,0.183424980361351,2
"GO:0098839",0.654869026194761,0.716856628674265,0.927214557088582,0.94001199760048,0.935412917416517,0.47291296625222,0.95940347970174,2
"GO:0098918",0.267146570685863,0.137372525494901,0.182963407318536,0.287942411517696,0.224555088982204,0.223400227186672,0.625398089171974,2
"GO:0099010",0.717056588682264,0.637872425514897,0.615076984603079,0.668266346730654,0.733253349330134,0.94081942336874,0.858661417322835,2
"GO:0099055",0.570285942811438,0.919016196760648,0.68626274745051,0.739852029594081,0.573885222955409,0.519508057675997,0.496437054631829,2
"GO:0099056",0.231953609278144,0.338932213557289,0.44871025794841,0.549490101979604,0.253949210157968,0.157507572479446,0.141471301535974,2
"GO:0099059",0.804239152169566,0.948410317936413,0.270345930813837,0.29494101179764,0.501899620075985,0.884678747940692,0.790495049504951,2
"GO:0099060",0.743251349730054,0.610677864427115,0.260747850429914,0.270945810837832,0.0801839632073585,0.544251447477254,0.33720464557469,2
"GO:0099061",0.606478704259148,0.72125574885023,0.921815636872625,0.939212157568486,0.910217956408718,0.51883932438285,0.830241935483871,2
"GO:0099072",0.0389922015596881,0.143371325734853,0.623075384923015,0.606678664267147,0.822035592881424,0.102420856610801,0.072813612979818,2
"GO:0099092",0.543491301739652,0.433513297340532,0.350329934013197,0.375524895020996,0.299140171965607,0.784364261168385,0.682837342030167,2
"GO:0099171",0.743451309738052,0.342331533693261,0.328934213157369,0.428514297140572,0.496700659868026,0.834657586076428,0.954887218045113,2
"GO:0099173",0.230953809238152,0.515496900619876,0.985202959408118,0.986802639472106,0.869426114777045,0.140151515151515,0.311930241775664,2
"GO:0099175",0.0955808838232353,0.557288542291542,0.991801639672066,0.991401719656069,0.895820835832833,0.0226550079491256,0.114448051948052,2
"GO:0099188",0.620475904819036,0.415316936612677,0.578884223155369,0.681063787242551,0.745450909818036,0.679223300970874,0.89349593495935,2
"GO:0099504",0.445710857828434,0.315536892621476,0.795440911817636,0.870225954809038,0.908018396320736,0.820036429872495,0.697674418604651,2
"GO:0099505",0.0371925614877025,0.0313937212557489,0.108978204359128,0.0863827234553089,0.0327934413117376,0.020068317677199,0.0112585444310414,2
"GO:0099509",0.232753449310138,0.155368926214757,0.253949210157968,0.349730053989202,0.456708658268346,0.332443766679375,0.491922455573506,2
"GO:0099523",0.0663867226554689,0.369726054789042,0.610677864427115,0.470705858828234,0.268346330733853,0.126397248495271,0.0106863953966297,2
"GO:0099531",0.724655068986203,0.343531293741252,0.335332933413317,0.435512897420516,0.502699460107978,0.835922697991664,0.955635491606715,2
"GO:0099536",0.720455908818236,0.983003399320136,0.84123175364927,0.908618276344731,0.839632073585283,0.753785147801009,0.950135291843835,2
"GO:0099537",0.864427114577085,0.887622475504899,0.724455108978204,0.820635872825435,0.678664267146571,0.826604181687094,0.959096221269965,2
"GO:0099560",0.234753049390122,0.362127574485103,0.746450709858028,0.67006598680264,0.617876424715057,0.481497056349874,0.215496368038741,2
"GO:0099563",0.563487302539492,0.572685462907419,0.559288142371526,0.627274545090982,0.653669266146771,0.886459532029152,0.677003624647604,2
"GO:0099572",0.970605878824235,0.549490101979604,0.261147770445911,0.246350729854029,0.375524895020996,0.701261261261261,0.546961325966851,2
"GO:0099634",0.978204359128174,0.397920415916817,0.342931413717257,0.360127974405119,0.0633873225354929,0.645977950183748,0.399762752075919,2
"GO:0099645",0.0235952809438112,0.0479904019196161,0.598880223955209,0.429314137172566,0.544691061787642,0.108241549563236,0.0271782573940847,2
"GO:1904315",0.73005398920216,0.202359528094381,0.0415916816636673,0.0679864027194561,0.0655868826234753,0.536404160475483,0.717113402061856,2
"GO:1905606",0.396520695860828,0.350529894021196,0.493301339732054,0.525294941011798,0.59128174365127,0.699122440451316,0.396787148594378,2
"GO:2000300",0.884623075384923,0.683063387322535,0.2875424915017,0.295140971805639,0.356128774245151,0.94964330675619,0.845505617977528,2
"SYNGO:metabolism",0.0835832833433313,0.0241951609678064,0.00639872025594881,0.0021995600879824,0.0623875224955009,0.0810506566604128,0.0729083665338645,2
"SYNGO:postsynprocess",0.236152769446111,0.10497900419916,0.131773645270946,0.136172765446911,0.150969806038792,0.159642857142857,0.206803247004252,2
"SYNGO:presynprocess",0.797240551889622,0.924615076984603,0.563287342531494,0.612077584483103,0.638272345530894,0.919448153093013,0.767684887459807,2
"SYNGO:transport",0.0171965606878624,0.0969806038792242,0.79004199160168,0.836632673465307,0.772645470905819,0.0328975115984817,0.0621143562320033,2
"GO:0007268",0.176764647070586,0.0457908418316337,0.339932013597281,0.388522295540892,0.465706858628274,0.0526526526526527,0.339932013597281,3
"GO:0007416",0.206558688262348,0.246750649870026,0.176564687062587,0.110577884423115,0.175164967006599,0.420456842530827,0.137404580152672,3
"GO:0008021",0.002999400119976,0.0023995200959808,0.0031993601279744,0.00799840031993601,0.0389922015596881,0.00120724346076459,0.016025641025641,3
"GO:0014069",0.853829234153169,0.702859428114377,0.702259548090382,0.585882823435313,0.832633473305339,0.895620875824835,0.878224355128974,3
"GO:0016079",0.792241551689662,0.75124975004999,0.314337132573485,0.24875024995001,0.585282943411318,0.949576442113756,0.817853560682046,3
"GO:0030285",0.0113977204559088,0.0275944811037792,0.0113977204559088,0.00919816036792642,0.017996400719856,0.0493386521100147,0.0601766276442801,3
"GO:0030672",0,0,0.000399920015996801,0.0015996800639872,0.00799840031993601,0.000201328769881216,0.00380914194065758,3
"GO:0042734",0.0511897620475905,0.0417916416716657,0.562087582483503,0.425914817036593,0.399920015996801,0.0304304304304304,0.0388,3
"GO:0045211",0.155168966206759,0.0595880823835233,0.24375124975005,0.215556888622276,0.0739852029594081,0.225922953451043,0.1232,3
"GO:0048488",0.124575084983003,0.0505898820235953,0.0409918016396721,0.0851829634073185,0.110777844431114,0.218444538886528,0.222592053255669,3
"GO:0048786",0.0293941211757648,0.0363927214557089,0.117976404719056,0.228554289142172,0.119576084783043,0.0510389348396207,0.0840858920329119,3
"GO:0048787",0.0343931213757249,0.0793841231753649,0.186562687462508,0.315736852629474,0.20495900819836,0.0280852808528085,0.123809523809524,3
"GO:0050804",0.554089182163567,0.145770845830834,0.22755448910218,0.265346930613877,0.455108978204359,0.44469160768453,0.628462464873545,3
"GO:0050808",0.177164567086583,0.0801839632073585,0.288542291541692,0.207758448310338,0.29874025194961,0.15996800639872,0.169366126774645,3
"GO:0051963",0.536692661467706,0.610277944411118,0.521695660867826,0.366926614677065,0.493901219756049,0.617211919149823,0.470745226852802,3
"GO:0060078",0.54249150169966,0.462307538492302,0.709458108378324,0.751049790041992,0.79624075184963,0.511527377521614,0.612706169822847,3
"GO:0098839",0.149770045990802,0.132773445310938,0.0367926414717057,0.0389922015596881,0.028994201159768,0.254057303145662,0.0993390747045864,3
"GO:0098918",0.42371525694861,0.193161367726455,0.5374925014997,0.625274945010998,0.540291941611678,0.490459670424978,0.502211923319992,3
"GO:0099010",0.554089182163567,0.190161967606479,0.393921215756849,0.419116176764647,0.461907618476305,0.551843069627075,0.590708429682573,3
"GO:0099055",0.228954209158168,0.101779644071186,0.240751849630074,0.184363127374525,0.123575284943011,0.382216857775096,0.202965337607694,3
"GO:0099056",0.0217956408718256,0.0489902019596081,0.530693861227754,0.343331333733253,0.27874425114977,0.0202607823470411,0.012012012012012,3
"GO:0099059",0.0297940411917616,0.0765846830633873,0.188962207558488,0.287342531493701,0.172765446910618,0.0689870779491455,0.100573535436297,3
"GO:0099060",0.581483703259348,0.512697460507898,0.807638472305539,0.874025194961008,0.791441711657668,0.757225433526012,0.613603171291467,3
"GO:0099061",0.0793841231753649,0.155568886222755,0.114177164567087,0.0865826834633073,0.0635872825434913,0.220366270879453,0.0380685233420156,3
"GO:0099072",0.157568486302739,0.0465906818636273,0.0411917616476705,0.102979404119176,0.199560087982404,0.155020080321285,0.273583016222712,3
"GO:0099092",0.966006798640272,0.93501299740052,0.992001599680064,0.987002599480104,0.989602079584083,0.87362294741218,0.994081632653061,3
"GO:0099171",0.0443911217756449,0.0895820835832833,0.0327934413117376,0.0499900019996001,0.107178564287143,0.0337007206443408,0.173424828446663,3
"GO:0099173",0.22875424915017,0.167566486702659,0.0679864027194561,0.0389922015596881,0.217756448710258,0.403449726546066,0.295136026380874,3
"GO:0099175",0.0499900019996001,0.0803839232153569,0.0151969606078784,0.00499900019996001,0.000599880023995201,0.0571428571428571,0.201010313618186,3
"GO:0099188",0.501499700059988,0.59628074385123,0.693261347730454,0.702859428114377,0.329934013197361,0.781561822125813,0.516920473773266,3
"GO:0099504",0.01999600079984,0.0013997200559888,0.00379924015196961,0.0125974805038992,0.018996200759848,0.0111977604479104,0.0303939212157568,3
"GO:0099505",0.187962407518496,0.271345730853829,0.864627074585083,0.897020595880824,0.768446310737852,0.109214315096668,0.264622258326564,3
"GO:0099509",0.164767046590682,0.281743651269746,0.199560087982404,0.157968406318736,0.287942411517696,0.429035049762008,0.311827956989247,3
"GO:0099523",0.793241351729654,0.725254949010198,0.750449910017996,0.724455108978204,0.774645070985803,0.756681633525764,0.843789209535759,3
"GO:0099531",0.0475904819036193,0.0873825234953009,0.0343931213757249,0.0461907618476305,0.102379524095181,0.0395098246355377,0.179380586156724,3
"GO:0099536",0.117376524695061,0.0291941611677664,0.0721855628874225,0.0855828834233153,0.132773445310938,0.0452090418083617,0.304539092181564,3
"GO:0099537",0.200559888022396,0.0327934413117376,0.271745650869826,0.374525094981004,0.373125374925015,0.0556,0.374725054989002,3
"GO:0099560",0.579484103179364,0.687062587482503,0.754449110177964,0.633873225354929,0.828634273145371,0.485545473728635,0.672542513479884,3
"GO:0099563",0.527894421115777,0.231353729254149,0.452309538092382,0.479704059188162,0.560287942411518,0.45792775254164,0.631004824837424,3
"GO:0099572",0.847830433913217,0.634873025394921,0.753649270145971,0.714257148570286,0.878624275144971,0.841431713657269,0.914817036592681,3
"GO:0099634",0.309938012397521,0.366526694661068,0.520295940811838,0.535292941411718,0.432913417316537,0.689961880559085,0.305435007232899,3
"GO:0099645",0.00539892021595681,0.0371925614877025,0.0621875624875025,0.0781843631273745,0.118976204759048,0.00376805526481055,0.00927643784786642,3
"GO:1904315",0.0381923615276945,0.0521895620875825,0.468306338732254,0.540691861627674,0.681663667266547,0.0215811965811966,0.106365159128978,3
"GO:1905606",0.259348130373925,0.296740651869626,0.284343131373725,0.283343331333733,0.27994401119776,0.401210549070471,0.419800297429361,3
"GO:2000300",0.701659668066387,0.689862027594481,0.276344731053789,0.161567686462707,0.463907218556289,0.931019616296616,0.712308660096456,3
"SYNGO:metabolism",0.976404719056189,0.810837832433513,0.997000599880024,0.998000399920016,0.996400719856029,0.112676056338028,0.765765765765766,3
"SYNGO:postsynprocess",0.38252349530094,0.166766646670666,0.256348730253949,0.322335532893421,0.613277344531094,0.190361927614477,0.430913817236553,3
"SYNGO:presynprocess",0.00759848030393921,0.000599880023995201,0.0349930013997201,0.0947810437912417,0.0773845230953809,0.0031993601279744,0.0171965606878624,3
"SYNGO:transport",0.702659468106379,0.698460307938412,0.424315136972605,0.486902619476105,0.379724055188962,0.911019701234033,0.659240398896669,3
"GO:0007268",0.172365526894621,0.296540691861628,0.476504699060188,0.439712057588482,0.698860227954409,0.163673057517659,0.498199279711885,4
"GO:0007416",0.127974405118976,0.133973205358928,0.674065186962608,0.654469106178764,0.535492901419716,0.146356653518788,0.166129032258065,4
"GO:0008021",0.0321935612877425,0.0939812037592481,0.0867826434713057,0.147770445910818,0.234353129374125,0.0387136419500205,0.126704089815557,4
"GO:0014069",0.368126374725055,0.427314537092581,0.408518296340732,0.271945610877824,0.182363527294541,0.555822810182401,0.297740451909618,4
"GO:0016079",0.650869826034793,0.822035592881424,0.7124575084983,0.675064987002599,0.221355728854229,0.624843423799582,0.541439806412583,4
"GO:0030285",0.50749850029994,0.480703859228154,0.82743451309738,0.906818636272746,0.902219556088782,0.534478960123375,0.764827872252178,4
"GO:0030672",0.00759848030393921,0.0133973205358928,0.0741851629674065,0.129174165166967,0.270945810837832,0.00619067271976888,0.0482412060301508,4
"GO:0042734",0.638072385522895,0.310737852429514,0.795240951809638,0.934413117376525,0.576884623075385,0.444534577164875,0.571628651460584,4
"GO:0045211",0.386122775444911,0.238952209558088,0.0597880423915217,0.0971805638872226,0.13377324535093,0.43298759406142,0.503004807692308,4
"GO:0048488",0.231753649270146,0.146370725854829,0.271145770845831,0.377724455108978,0.299740051989602,0.101331527871812,0.290820642978003,4
"GO:0048786",0.00739852029594081,0.0317936412717457,0.0575884823035393,0.0345930813837233,0.0261947610477904,0.0421463815789474,0.0206951979103878,4
"GO:0048787",0.0341931613677265,0.02999400119976,0.0833833233353329,0.149770045990802,0.0693861227754449,0.051478408849181,0.105679513184584,4
"GO:0050804",0.213357328534293,0.338932213557289,0.312737452509498,0.230753849230154,0.506498700259948,0.29361790302528,0.375929274663452,4
"GO:0050808",0.0113977204559088,0.0473905218956209,0.543091381723655,0.273345330933813,0.318536292741452,0.0372074414882977,0.020995800839832,4
"GO:0051963",0.762047590481904,0.72005598880224,0.886622675464907,0.888622275544891,0.797240551889622,0.909590849098108,0.882013201320132,4
"GO:0060078",0.560487902419516,0.579084183163367,0.262947410517896,0.366326734653069,0.203559288142372,0.700934579439252,0.584567901234568,4
"GO:0098839",0.338132373525295,0.622675464907019,0.897820435912817,0.891021795640872,0.636472705458908,0.503668976763147,0.148697394789579,4
"GO:0098918",0.0333933213357329,0.125374925014997,0.157768446310738,0.0779844031193761,0.161367726454709,0.231162790697674,0.0405927835051546,4
"GO:0099010",0.216756648670266,0.450509898020396,0.381523695260948,0.224755048990202,0.332333533293341,0.354118729866544,0.0805727719598205,4
"GO:0099055",0.553489302139572,0.320735852829434,0.0745850829834033,0.148370325934813,0.272945410917816,0.577033689400164,0.605416248746239,4
"GO:0099056",0.702059588082384,0.334933013397321,0.691061787642472,0.905818836232753,0.608678264347131,0.547785069729286,0.712996389891697,4
"GO:0099059",0.159368126374725,0.0787842431513697,0.203359328134373,0.355128974205159,0.132173565286943,0.117493472584856,0.216622094219296,4
"GO:0099060",0.176364727054589,0.0985802839432114,0.14877024595081,0.300139972005599,0.169766046790642,0.081493284771227,0.304136766568172,4
"GO:0099061",0.320535892821436,0.56628674265147,0.891021795640872,0.892821435712857,0.621075784843031,0.53749484960857,0.175110574989948,4
